area_id,latitude,longitude,latitude,longitude,total_incidents,incidents_5yr,night_incidents,sexual_offences,harassment_count,assault_count,avg_severity,repeat_offender_cases,street_lighting,cctv_density,proximity_transit,population_density,slum_density,nightlife_density,incident_density,weighted_risk_score,trend_12month,risk_index,area_type_enc
CHN-02045,13.14075,80.28725,13.14075,80.28725,62,26,39,6,30,26,1.97,11,0.532,4.56,1582.4,6431.4,0.397,3.69,248,0.2036,-0.2167,0.3721,0
CHN-02046,13.14075,80.29175,13.14075,80.29175,27,9,15,3,9,15,1.2,4,0.904,6.85,945.9,26889.5,0.178,1.26,108,0.054,-0.1217,0.1673,0
CHN-02047,13.14075,80.29625,13.14075,80.29625,15,5,8,2,7,6,1.0,2,0.963,8.06,774.5,11350.5,0.007,1.06,60,0.025,-0.0778,0.1162,2
CHN-02048,13.14075,80.30075,13.14075,80.30075,38,11,24,8,13,17,1.12,7,0.458,5.46,1836.2,23512.7,0.194,2.15,152,0.0709,0.2221,0.2595,2
CHN-02049,13.14075,80.30525,13.14075,80.30525,11,4,5,1,5,5,1.0,0,0.879,7.53,1424.9,22321.8,0.105,1.53,44,0.0183,0.0106,0.1543,2
CHN-02050,13.14075,80.30975,13.14075,80.30975,24,8,12,4,9,11,1.0,2,1.0,6.6,1074.5,3318.4,0.088,2.46,96,0.04,-0.1708,0.1586,2
CHN-02051,13.14075,80.31425,13.14075,80.31425,13,4,6,2,5,6,1.0,1,0.968,7.38,411.4,11840.8,0.093,1.07,52,0.0217,-0.365,0.1247,2
CHN-02052,13.14075,80.31875,13.14075,80.31875,19,7,11,2,7,10,1.0,2,0.832,6.98,874.1,20439.4,0.133,1.4,76,0.0317,-0.3676,0.1735,1
CHN-02053,13.14525,80.15225,13.14525,80.15225,29,11,13,3,11,15,1.0,2,0.914,5.34,302.4,8164.0,0.359,2.77,116,0.0483,-0.2688,0.2277,0
CHN-02054,13.14525,80.15675,13.14525,80.15675,21,9,10,3,7,11,1.0,1,0.826,6.05,1661.9,12746.6,0.051,1.79,84,0.035,0.0484,0.1942,1
CHN-02055,13.14525,80.16125,13.14525,80.16125,52,16,31,9,21,22,1.78,6,0.468,6.07,605.3,23015.5,0.246,2.27,208,0.1543,0.0789,0.2917,2
CHN-02056,13.14525,80.16575,13.14525,80.16575,35,13,20,7,14,14,1.0,3,0.773,6.09,1413.2,7454.3,0.341,2.56,140,0.0583,-0.181,0.2385,1
CHN-02057,13.14525,80.17025,13.14525,80.17025,10,4,4,2,3,5,1.0,0,1.0,7.55,1913.2,3762.9,0.003,0.46,40,0.0167,0.1405,0.1172,1
CHN-02058,13.14525,80.17475,13.14525,80.17475,28,10,13,6,8,14,1.18,4,0.905,6.43,600.8,24269.0,0.15,1.52,112,0.0551,0.0347,0.1774,2
CHN-02059,13.14525,80.17925,13.14525,80.17925,37,12,20,4,11,22,1.44,6,0.726,5.85,569.4,38043.9,0.311,3.44,148,0.0888,-0.0477,0.2588,2
CHN-02060,13.14525,80.18375,13.14525,80.18375,23,10,10,3,7,13,1.0,3,0.892,7.47,130.0,30120.8,0.093,2.54,92,0.0383,-0.307,0.1874,2
CHN-02061,13.14525,80.18825,13.14525,80.18825,39,15,15,6,16,17,1.47,7,0.594,5.16,715.2,30730.3,0.44,3.5,156,0.0956,0.2296,0.3137,1
CHN-02062,13.14525,80.19275,13.14525,80.19275,45,18,19,4,15,26,1.71,6,0.532,5.62,325.6,36012.2,0.446,3.73,180,0.1282,-0.2383,0.3368,4
CHN-02063,13.14525,80.19725,13.14525,80.19725,47,18,30,8,22,17,1.22,5,0.634,4.71,1954.9,32659.4,0.361,3.34,188,0.0956,-0.0461,0.3017,1
CHN-02064,13.14525,80.20175,13.14525,80.20175,6,2,2,1,2,3,1.0,0,0.744,8.28,74.7,2955.5,0.089,2.23,24,0.01,0.1248,0.1665,2
CHN-02065,13.14525,80.20625,13.14525,80.20625,23,8,11,2,7,14,1.0,1,0.743,6.36,915.7,4501.0,0.138,2.55,92,0.0383,-0.3577,0.2081,2
CHN-02066,13.14525,80.21075,13.14525,80.21075,34,10,19,6,11,17,1.41,5,0.64,6.34,527.7,27277.9,0.156,2.74,136,0.0799,-0.2026,0.2321,1
CHN-02067,13.14525,80.21525,13.14525,80.21525,39,12,17,4,17,18,1.48,6,0.894,5.01,279.8,22627.9,0.394,2.57,156,0.0962,-0.1254,0.2371,2
CHN-02068,13.14525,80.21975,13.14525,80.21975,15,4,9,3,7,5,1.0,0,1.0,6.92,1745.1,8059.3,0.085,0.59,60,0.025,-0.3557,0.1098,2
CHN-02069,13.14525,80.22425,13.14525,80.22425,51,21,24,10,20,21,1.66,9,0.608,4.8,1816.2,40148.9,0.528,3.0,204,0.1411,-0.1174,0.3382,0
CHN-02070,13.14525,80.22875,13.14525,80.22875,24,9,15,5,7,12,1.0,4,0.88,7.54,1714.0,15801.5,0.092,1.58,96,0.04,0.0185,0.1634,2
CHN-02071,13.14525,80.23325,13.14525,80.23325,72,32,40,16,23,33,1.59,7,0.461,3.66,1743.0,22887.6,0.599,3.47,288,0.1908,-0.2249,0.4094,0
CHN-02072,13.14525,80.23775,13.14525,80.23775,68,29,31,13,27,28,1.88,6,0.658,4.71,1050.6,16861.3,0.394,2.88,272,0.2131,0.0161,0.3446,4
CHN-02073,13.14525,80.24225,13.14525,80.24225,57,24,31,11,21,25,1.77,9,0.649,4.31,1110.2,43888.5,0.482,3.5,228,0.1682,0.1592,0.3508,1
CHN-02074,13.14525,80.24675,13.14525,80.24675,69,23,37,9,28,32,1.19,9,0.656,4.76,796.4,14193.4,0.334,2.92,276,0.1368,-0.1745,0.2937,2
CHN-02075,13.14525,80.25125,13.14525,80.25125,104,31,57,13,31,60,3.4,20,0.191,1.64,332.2,11491.4,0.738,6.34,416,0.5893,-0.0429,0.6352,1
CHN-02076,13.14525,80.25575,13.14525,80.25575,107,40,69,17,43,47,3.15,18,0.119,1.04,1520.5,30525.7,0.912,5.23,428,0.5618,0.0962,0.6591,4
CHN-02077,13.14525,80.26025,13.14525,80.26025,91,30,57,13,30,48,3.17,14,0.295,3.5,227.7,10475.5,0.726,3.71,364,0.4808,0.2845,0.5306,1
CHN-02078,13.14525,80.26475,13.14525,80.26475,128,48,81,29,47,52,3.29,10,0.104,0.98,114.0,33103.5,1.0,5.4,512,0.7019,-0.1181,0.7224,3
CHN-02079,13.14525,80.26925,13.14525,80.26925,128,46,66,22,51,55,3.47,16,0.056,0.0,1977.0,63132.8,1.0,6.05,512,0.7403,-0.1168,0.759,3
CHN-02080,13.14525,80.27375,13.14525,80.27375,100,35,64,20,35,45,3.39,8,0.224,2.23,1135.9,50176.6,0.806,5.15,400,0.565,0.1811,0.616,1
CHN-02081,13.14525,80.27825,13.14525,80.27825,70,26,36,15,21,34,2.08,12,0.23,2.7,734.9,42418.2,0.612,4.88,280,0.2427,-0.1445,0.4786,0
CHN-02082,13.14525,80.28275,13.14525,80.28275,71,22,35,10,23,38,2.81,7,0.581,3.91,429.9,30826.2,0.642,4.7,284,0.3325,0.2537,0.4334,1
CHN-02083,13.14525,80.28725,13.14525,80.28725,69,28,42,13,21,35,2.62,12,0.313,2.93,1101.2,40520.8,0.502,2.96,276,0.3013,0.0138,0.4529,1
CHN-02084,13.14525,80.29175,13.14525,80.29175,27,10,15,5,11,11,1.0,2,0.758,7.49,1661.9,20759.8,0.292,2.61,108,0.045,0.1902,0.2177,2
CHN-02085,13.14525,80.29625,13.14525,80.29625,22,7,12,3,10,9,1.0,1,0.746,7.41,1123.4,18875.2,0.203,2.35,88,0.0367,-0.2311,0.1944,1
CHN-02086,13.14525,80.30075,13.14525,80.30075,42,13,19,10,16,16,1.0,2,0.576,6.38,1200.2,23002.2,0.128,1.93,168,0.07,0.1363,0.2266,1
CHN-02087,13.14525,80.30525,13.14525,80.30525,12,4,7,1,5,6,1.0,0,0.788,7.97,410.4,22172.2,0.251,0.8,48,0.02,-0.1382,0.1623,0
CHN-02088,13.14525,80.30975,13.14525,80.30975,14,5,7,3,4,7,1.0,1,0.764,6.26,999.1,26737.3,0.265,0.9,56,0.0233,0.1196,0.1917,2
CHN-02089,13.14525,80.31425,13.14525,80.31425,45,15,29,6,13,26,1.37,4,0.566,5.56,760.3,19372.8,0.196,2.87,180,0.1028,-0.259,0.2727,2
CHN-02090,13.14525,80.31875,13.14525,80.31875,17,6,7,2,7,8,1.0,2,0.868,6.91,1585.9,8551.8,0.02,1.95,68,0.0283,-0.1293,0.1611,1
CHN-02091,13.14975,80.15225,13.14975,80.15225,37,13,20,4,12,21,1.0,4,0.897,6.36,1284.2,34933.8,0.327,2.23,148,0.0617,-0.2362,0.2083,2
CHN-02092,13.14975,80.15675,13.14975,80.15675,37,11,15,4,15,18,1.0,4,0.642,5.78,591.4,38228.1,0.276,2.88,148,0.0617,0.076,0.2457,2
CHN-02093,13.14975,80.16125,13.14975,80.16125,32,11,13,3,11,18,1.0,5,0.649,6.01,1438.6,30090.4,0.215,1.47,128,0.0533,-0.1931,0.2225,2
CHN-02094,13.14975,80.16575,13.14975,80.16575,26,11,10,4,12,10,1.0,2,0.662,7.35,77.3,24843.8,0.311,1.03,104,0.0433,0.0744,0.2228,2
CHN-02095,13.14975,80.17025,13.14975,80.17025,51,19,29,9,15,27,1.31,3,0.443,3.83,871.3,11730.1,0.506,3.5,204,0.1114,0.0238,0.3593,2
CHN-02096,13.14975,80.17475,13.14975,80.17475,31,12,13,6,13,12,1.0,2,0.795,6.24,977.6,18554.5,0.104,1.47,124,0.0517,-0.2974,0.1953,2
CHN-02097,13.14975,80.17925,13.14975,80.17925,17,6,10,2,6,9,1.0,2,0.783,7.35,722.0,19931.7,0.283,1.28,68,0.0283,0.1853,0.1861,2
CHN-02098,13.14975,80.18375,13.14975,80.18375,24,7,13,5,9,10,1.0,2,0.91,7.49,872.1,20011.6,0.081,1.64,96,0.04,-0.1655,0.1425,2
CHN-02099,13.14975,80.18825,13.14975,80.18825,45,17,18,6,15,24,1.0,6,0.72,6.63,464.9,16671.6,0.228,1.87,180,0.075,0.2518,0.227,0
CHN-02100,13.14975,80.19275,13.14975,80.19275,25,7,15,2,12,11,1.0,2,0.861,5.78,190.7,28963.8,0.163,1.96,100,0.0417,-0.2569,0.1779,0
CHN-02101,13.14975,80.19725,13.14975,80.19725,14,5,8,1,4,9,1.0,2,1.0,6.71,110.4,20481.2,0.178,1.87,56,0.0233,-0.264,0.157,2
CHN-02102,13.14975,80.20175,13.14975,80.20175,31,10,14,7,14,10,1.0,2,0.837,5.48,378.6,16722.3,0.263,1.47,124,0.0517,-0.0061,0.1996,1
CHN-02103,13.14975,80.20625,13.14975,80.20625,17,6,7,3,8,6,1.0,2,0.871,7.27,841.2,26563.9,0.0,1.26,68,0.0283,0.182,0.1451,0
CHN-02104,13.14975,80.21075,13.14975,80.21075,25,8,12,3,12,10,1.0,3,0.638,6.92,1107.9,35168.2,0.194,1.47,100,0.0417,-0.1491,0.2041,0
CHN-02105,13.14975,80.21525,13.14975,80.21525,48,18,30,5,15,28,1.45,4,0.755,5.63,1972.8,36363.3,0.361,2.06,192,0.116,-0.1813,0.2616,1
CHN-02106,13.14975,80.21975,13.14975,80.21975,54,17,26,6,24,24,1.64,3,0.69,5.88,1409.9,24046.0,0.302,3.57,216,0.1476,-0.0746,0.2835,2
CHN-02107,13.14975,80.22425,13.14975,80.22425,52,17,21,6,16,30,1.4,2,0.64,6.0,1509.7,40327.2,0.267,2.81,208,0.1213,-0.139,0.2687,1
CHN-02108,13.14975,80.22875,13.14975,80.22875,35,13,16,5,11,19,1.34,6,0.603,5.55,1183.1,11174.6,0.353,2.63,140,0.0782,-0.1915,0.2786,1
CHN-02109,13.14975,80.23325,13.14975,80.23325,46,15,20,9,17,20,1.14,3,0.68,5.64,603.6,32438.9,0.257,2.44,184,0.0874,0.1173,0.248,0
CHN-02110,13.14975,80.23775,13.14975,80.23775,59,25,24,6,20,33,2.14,9,0.351,3.7,226.2,27147.5,0.451,3.16,236,0.2104,-0.0703,0.409,1
CHN-02111,13.14975,80.24225,13.14975,80.24225,72,24,37,16,35,21,2.45,7,0.499,3.05,1269.7,17221.6,0.509,3.04,288,0.294,-0.0322,0.4085,0
CHN-02112,13.14975,80.24675,13.14975,80.24675,56,21,33,7,17,32,1.96,11,0.624,3.51,1758.7,6703.5,0.48,4.13,224,0.1829,-0.16,0.3673,0
CHN-02113,13.14975,80.25125,13.14975,80.25125,78,27,48,10,28,40,2.48,12,0.186,1.46,898.5,27354.0,0.613,3.81,312,0.3224,0.2798,0.5053,0
CHN-02114,13.14975,80.25575,13.14975,80.25575,70,30,34,10,30,30,2.88,11,0.462,2.17,1389.6,12956.7,0.674,4.58,280,0.336,-0.1689,0.4951,3
CHN-02115,13.14975,80.26025,13.14975,80.26025,84,31,49,10,26,48,2.43,8,0.346,3.38,880.9,33248.4,0.524,3.43,336,0.3402,-0.2151,0.4586,3
CHN-02116,13.14975,80.26475,13.14975,80.26475,98,37,41,19,44,35,3.23,15,0.02,1.64,1828.0,33834.8,0.783,5.1,392,0.5276,-0.078,0.6419,4
CHN-02117,13.14975,80.26925,13.14975,80.26925,60,24,33,6,25,29,3.03,3,0.316,3.26,1352.1,17477.6,0.549,4.82,240,0.303,0.3038,0.4798,1
CHN-02118,13.14975,80.27375,13.14975,80.27375,114,46,71,14,52,48,3.22,6,0.127,0.59,134.9,67790.4,0.93,6.2,456,0.6118,0.3755,0.7015,0
CHN-02119,13.14975,80.27825,13.14975,80.27825,53,20,27,8,17,28,1.81,3,0.678,3.35,792.3,9198.1,0.55,2.96,212,0.1599,-0.2386,0.3435,1
CHN-02120,13.14975,80.28275,13.14975,80.28275,79,32,32,9,31,39,1.77,13,0.663,2.93,504.2,25014.0,0.528,4.38,316,0.233,0.237,0.3992,4
CHN-02121,13.14975,80.28725,13.14975,80.28725,77,34,30,14,24,39,2.07,11,0.535,4.24,1207.0,16980.5,0.658,4.33,308,0.2656,-0.1957,0.4363,1
CHN-02122,13.14975,80.29175,13.14975,80.29175,80,31,38,16,32,32,2.82,11,0.288,3.67,636.7,18948.0,0.565,3.01,320,0.376,0.3011,0.4787,4
CHN-02123,13.14975,80.29625,13.14975,80.29625,29,11,14,7,11,11,1.1,1,0.684,6.89,1530.0,21466.5,0.356,2.15,116,0.0532,-0.0128,0.2393,1
CHN-02124,13.14975,80.30075,13.14975,80.30075,24,10,10,2,7,15,1.0,2,0.654,6.63,1187.4,26527.0,0.327,2.16,96,0.04,-0.2963,0.2465,1
CHN-02125,13.14975,80.30525,13.14975,80.30525,16,5,9,2,6,8,1.0,2,1.0,8.12,1486.6,17973.8,0.133,1.38,64,0.0267,-0.2477,0.1237,1
CHN-02126,13.14975,80.30975,13.14975,80.30975,62,27,26,11,24,27,1.19,11,0.689,4.59,798.9,32165.6,0.298,3.55,248,0.123,-0.2288,0.3114,2
CHN-02127,13.14975,80.31425,13.14975,80.31425,15,6,6,1,5,9,1.0,2,0.958,5.88,1321.1,21451.2,0.148,1.47,60,0.025,0.107,0.172,2
CHN-02128,13.14975,80.31875,13.14975,80.31875,22,7,12,5,9,8,1.0,3,0.929,6.37,1228.1,25368.3,0.094,1.58,88,0.0367,-0.3025,0.1554,2
CHN-02129,13.15425,80.15225,13.15425,80.15225,44,18,21,9,19,16,1.72,7,0.41,5.69,1667.0,42280.1,0.484,3.74,176,0.1261,-0.199,0.3594,1
CHN-02130,13.15425,80.15675,13.15425,80.15675,17,5,7,3,8,6,1.0,2,0.877,7.48,1018.6,32738.8,0.043,2.43,68,0.0283,0.0172,0.1514,2
CHN-02131,13.15425,80.16125,13.15425,80.16125,29,8,12,4,12,13,1.0,4,0.741,6.09,266.6,30087.7,0.331,1.88,116,0.0483,-0.1522,0.21,1
CHN-02132,13.15425,80.16575,13.15425,80.16575,24,8,10,2,7,15,1.0,1,0.896,6.7,917.6,19893.1,0.175,1.93,96,0.04,-0.2181,0.1743,1
CHN-02133,13.15425,80.17025,13.15425,80.17025,41,17,25,4,12,25,1.65,3,0.832,4.77,1729.3,6741.1,0.262,3.61,164,0.1128,-0.1946,0.2777,0
CHN-02134,13.15425,80.17475,13.15425,80.17475,11,3,6,2,5,4,1.0,1,0.847,7.92,1461.4,27289.0,0.236,1.08,44,0.0183,-0.0629,0.1437,0
CHN-02135,13.15425,80.17925,13.15425,80.17925,38,14,22,4,16,18,1.05,7,0.737,6.72,738.8,37408.1,0.384,2.52,152,0.0665,-0.1335,0.2436,2
CHN-02136,13.15425,80.18375,13.15425,80.18375,28,11,16,2,8,18,1.0,2,0.789,7.15,734.6,3943.9,0.177,2.9,112,0.0467,-0.1543,0.2142,1
CHN-02137,13.15425,80.18825,13.15425,80.18825,44,16,26,10,15,19,1.73,6,0.758,4.77,151.1,27336.3,0.524,1.96,176,0.1269,-0.1786,0.2861,1
CHN-02138,13.15425,80.19275,13.15425,80.19275,22,8,9,2,8,12,1.0,2,0.683,6.44,1606.1,15605.9,0.186,1.13,88,0.0367,-0.326,0.2035,1
CHN-02139,13.15425,80.19725,13.15425,80.19725,45,18,26,9,14,22,1.89,8,0.537,5.74,848.3,30689.7,0.258,2.87,180,0.1417,-0.2524,0.3084,1
CHN-02140,13.15425,80.20175,13.15425,80.20175,33,14,14,7,12,14,1.29,4,0.907,6.42,1042.0,14062.9,0.378,2.79,132,0.071,-0.1238,0.2371,2
CHN-02141,13.15425,80.20625,13.15425,80.20625,25,11,14,3,9,13,1.0,3,1.0,7.67,1103.7,28434.7,0.136,2.24,100,0.0417,0.1262,0.1715,1
CHN-02142,13.15425,80.21075,13.15425,80.21075,51,19,26,11,18,22,1.45,4,0.529,5.35,278.0,11726.3,0.38,1.95,204,0.1232,-0.2495,0.3006,1
CHN-02143,13.15425,80.21525,13.15425,80.21525,44,19,17,8,18,18,1.7,8,0.59,5.06,1359.0,41353.6,0.469,3.09,176,0.1247,0.1845,0.332,0
CHN-02144,13.15425,80.21975,13.15425,80.21975,16,5,9,2,6,8,1.0,2,0.89,7.48,336.8,13227.0,0.042,1.87,64,0.0267,0.0398,0.1445,2
CHN-02145,13.15425,80.22425,13.15425,80.22425,45,16,20,9,14,22,1.15,7,0.74,5.64,622.0,38193.3,0.435,3.51,180,0.0862,0.0988,0.2775,2
CHN-02146,13.15425,80.22875,13.15425,80.22875,39,13,22,7,16,16,1.0,2,0.634,6.51,579.3,3840.6,0.402,1.69,156,0.065,0.0438,0.2436,2
CHN-02147,13.15425,80.23325,13.15425,80.23325,92,32,47,20,43,29,2.86,12,0.363,2.6,56.6,44448.3,0.561,3.8,368,0.4385,0.2317,0.503,2
CHN-02148,13.15425,80.23775,13.15425,80.23775,48,19,29,7,21,20,1.94,4,0.763,4.67,881.4,15304.7,0.349,1.84,192,0.1552,-0.1448,0.2835,4
CHN-02149,13.15425,80.24225,13.15425,80.24225,66,22,42,10,22,34,1.99,10,0.321,3.68,1658.7,27359.4,0.456,4.28,264,0.2189,-0.2496,0.4151,2
CHN-02150,13.15425,80.24675,13.15425,80.24675,54,21,21,10,26,18,2.43,5,0.321,3.65,816.3,50417.4,0.682,3.49,216,0.2187,-0.2038,0.4377,1
CHN-02151,13.15425,80.25125,13.15425,80.25125,116,42,72,14,53,49,3.21,21,0.077,0.07,55.6,42951.1,0.847,5.88,464,0.6206,-0.0467,0.6961,1
CHN-02152,13.15425,80.25575,13.15425,80.25575,88,32,48,15,28,45,2.4,6,0.401,2.65,888.2,48144.8,0.624,4.52,352,0.352,-0.2201,0.4862,4
CHN-02153,13.15425,80.26025,13.15425,80.26025,118,41,57,28,56,34,3.54,12,0.273,0.66,349.6,46386.9,0.736,5.12,472,0.6962,0.2593,0.6624,1
CHN-02154,13.15425,80.26475,13.15425,80.26475,96,35,48,18,41,37,3.21,14,0.36,2.44,986.9,13713.5,0.824,3.75,384,0.5136,0.3432,0.5602,0
CHN-02155,13.15425,80.26925,13.15425,80.26925,90,30,44,15,40,35,3.6,10,0.022,0.89,534.4,23418.1,0.976,5.18,360,0.54,-0.1895,0.6651,1
CHN-02156,13.15425,80.27375,13.15425,80.27375,103,35,44,19,41,43,3.19,8,0.176,1.56,1605.4,15921.1,0.786,3.87,412,0.5476,0.0803,0.6015,1
CHN-02157,13.15425,80.27825,13.15425,80.27825,39,13,23,5,12,22,1.58,5,0.549,5.25,1563.3,17939.7,0.377,2.14,156,0.1027,-0.312,0.286,1
CHN-02158,13.15425,80.28275,13.15425,80.28275,89,36,51,19,27,43,2.49,8,0.184,2.67,1251.5,14914.4,0.586,4.5,356,0.3694,0.0765,0.5288,1
CHN-02159,13.15425,80.28725,13.15425,80.28725,84,35,48,14,29,41,2.82,13,0.525,2.4,663.9,26788.3,0.712,4.84,336,0.3948,-0.1069,0.5091,0
CHN-02160,13.15425,80.29175,13.15425,80.29175,69,28,42,10,27,32,2.37,6,0.638,4.3,628.0,29415.6,0.475,3.81,276,0.2726,0.1212,0.3898,1
CHN-02161,13.15425,80.29625,13.15425,80.29625,18,6,11,3,6,9,1.0,1,0.909,7.67,1236.7,9796.5,0.099,1.82,72,0.03,-0.0331,0.15,0
CHN-02162,13.15425,80.30075,13.15425,80.30075,47,21,19,7,15,25,1.21,4,0.805,6.45,461.2,9656.7,0.402,2.17,188,0.0948,-0.0813,0.2585,2
CHN-02163,13.15425,80.30525,13.15425,80.30525,16,5,9,2,6,8,1.0,3,0.881,6.33,581.9,5477.0,0.0,1.69,64,0.0267,-0.1723,0.1505,2
CHN-02164,13.15425,80.30975,13.15425,80.30975,58,19,37,12,24,22,1.75,11,0.65,4.11,176.5,31053.8,0.435,3.43,232,0.1692,-0.2573,0.3286,1
CHN-02165,13.15425,80.31425,13.15425,80.31425,54,23,29,9,26,19,1.95,4,0.792,5.43,86.9,13909.1,0.355,3.07,216,0.1755,0.0969,0.3029,2
CHN-02166,13.15425,80.31875,13.15425,80.31875,25,10,15,3,11,11,1.0,1,1.0,6.06,1068.2,24833.9,0.211,2.09,100,0.0417,-0.0577,0.185,1
CHN-02167,13.15875,80.15225,13.15875,80.15225,38,16,18,6,11,21,1.3,3,0.715,5.2,95.9,20803.2,0.255,2.24,152,0.0823,-0.2191,0.2613,1
CHN-02168,13.15875,80.15675,13.15875,80.15675,61,19,31,15,26,20,1.15,7,0.606,5.55,1836.5,7670.0,0.326,2.5,244,0.1169,0.2739,0.2751,1
CHN-02169,13.15875,80.16125,13.15875,80.16125,33,11,20,5,15,13,1.0,5,0.716,5.1,855.4,22186.2,0.141,1.6,132,0.055,-0.0719,0.2145,0
CHN-02170,13.15875,80.16575,13.15875,80.16575,25,8,15,3,10,12,1.0,4,0.656,7.3,1008.3,3511.1,0.099,1.67,100,0.0417,-0.1775,0.191,2
CHN-02171,13.15875,80.17025,13.15875,80.17025,24,9,14,2,10,12,1.0,1,0.729,5.68,752.5,11163.6,0.141,2.04,96,0.04,0.0748,0.2161,0
CHN-02172,13.15875,80.17475,13.15875,80.17475,44,14,23,6,14,24,1.0,8,0.677,5.74,62.5,28474.0,0.236,1.52,176,0.0733,0.2335,0.2257,1
CHN-02173,13.15875,80.17925,13.15875,80.17925,60,24,27,12,18,30,1.0,6,0.483,5.35,1069.4,27106.6,0.202,1.97,240,0.1,0.0324,0.2874,1
CHN-02174,13.15875,80.18375,13.15875,80.18375,39,12,19,5,18,16,1.0,3,0.879,5.42,1086.1,5061.9,0.426,3.05,156,0.065,0.0367,0.2344,2
CHN-02175,13.15875,80.18825,13.15875,80.18825,14,5,7,3,4,7,1.0,2,0.925,8.09,306.0,21722.6,0.204,1.02,56,0.0233,-0.1659,0.1449,2
CHN-02176,13.15875,80.19275,13.15875,80.19275,15,6,9,3,6,6,1.0,2,0.88,7.68,1250.0,12596.9,0.0,0.44,60,0.025,-0.1272,0.1362,1
CHN-02177,13.15875,80.19725,13.15875,80.19725,30,11,13,3,9,18,1.0,1,0.67,6.83,507.5,7171.9,0.353,2.34,120,0.05,-0.3203,0.2408,1
CHN-02178,13.15875,80.20175,13.15875,80.20175,14,4,8,2,5,7,1.0,0,0.889,8.27,145.0,28357.2,0.0,1.18,56,0.0233,-0.3586,0.1161,1
CHN-02179,13.15875,80.20625,13.15875,80.20625,39,14,22,4,15,20,1.0,4,0.862,5.25,1874.8,33947.3,0.229,1.29,156,0.065,0.1248,0.2041,2
CHN-02180,13.15875,80.21075,13.15875,80.21075,47,17,25,6,15,26,1.68,2,0.674,5.86,481.5,17149.5,0.385,2.29,188,0.1316,0.1802,0.2799,1
CHN-02181,13.15875,80.21525,13.15875,80.21525,22,7,9,3,9,10,1.0,1,0.816,7.17,1274.6,6587.7,0.295,2.73,88,0.0367,-0.1694,0.2009,1
CHN-02182,13.15875,80.21975,13.15875,80.21975,49,21,22,7,22,20,1.35,7,0.878,6.28,1290.4,19639.0,0.256,2.14,196,0.1103,0.0252,0.236,2
CHN-02183,13.15875,80.22425,13.15875,80.22425,27,9,11,3,12,12,1.03,1,0.875,6.68,1441.1,18243.1,0.123,2.29,108,0.0464,-0.1387,0.1799,2
CHN-02184,13.15875,80.22875,13.15875,80.22875,24,8,14,5,9,10,1.0,3,0.697,7.37,1575.5,14340.4,0.029,0.69,96,0.04,0.0077,0.1652,2
CHN-02185,13.15875,80.23325,13.15875,80.23325,54,20,27,10,18,26,1.44,9,0.65,5.1,290.4,14036.6,0.453,3.87,216,0.1296,0.2214,0.3215,2
CHN-02186,13.15875,80.23775,13.15875,80.23775,59,22,27,10,28,21,2.77,11,0.394,3.02,1348.3,26119.5,0.462,4.44,236,0.2724,-0.1115,0.4402,1
CHN-02187,13.15875,80.24225,13.15875,80.24225,62,22,39,10,19,33,1.51,3,0.473,5.79,614.4,30732.5,0.367,2.27,248,0.156,-0.0164,0.3158,1
CHN-02188,13.15875,80.24675,13.15875,80.24675,50,19,20,8,22,20,1.41,9,0.682,5.95,604.0,41136.6,0.403,3.34,200,0.1175,0.2154,0.2933,1
CHN-02189,13.15875,80.25125,13.15875,80.25125,104,38,45,19,51,34,3.55,16,0.242,1.17,380.7,19868.3,0.667,5.42,416,0.6153,0.2502,0.6346,0
CHN-02190,13.15875,80.25575,13.15875,80.25575,88,32,41,13,42,33,2.76,14,0.32,1.83,1644.7,39108.9,0.583,3.79,352,0.4048,0.1977,0.5106,3
CHN-02191,13.15875,80.26025,13.15875,80.26025,87,36,52,16,31,40,3.57,12,0.335,0.73,928.1,56741.6,0.735,5.37,348,0.5176,0.1514,0.6066,4
CHN-02192,13.15875,80.26475,13.15875,80.26475,75,33,47,16,30,29,2.96,11,0.108,1.64,1214.3,6329.9,0.818,4.46,300,0.37,-0.1062,0.5804,1
CHN-02193,13.15875,80.26925,13.15875,80.26925,115,47,62,21,52,42,2.8,14,0.16,1.04,254.9,14128.7,0.803,4.05,460,0.5367,0.0957,0.6233,0
CHN-02194,13.15875,80.27375,13.15875,80.27375,101,34,44,21,48,32,2.99,18,0.03,1.86,1920.9,15429.3,0.807,4.81,404,0.5033,-0.0016,0.6198,0
CHN-02195,13.15875,80.27825,13.15875,80.27825,100,38,51,23,30,47,2.79,12,0.474,3.11,1712.4,32589.7,0.625,4.18,400,0.465,-0.0664,0.5088,0
CHN-02196,13.15875,80.28275,13.15875,80.28275,45,17,21,8,19,18,1.7,7,0.491,5.91,851.1,38158.9,0.289,1.92,180,0.1275,0.0186,0.2938,0
CHN-02197,13.15875,80.28725,13.15875,80.28725,47,14,21,8,18,21,1.64,2,0.446,3.79,1504.1,37988.4,0.531,4.18,188,0.1285,0.22,0.3626,4
CHN-02198,13.15875,80.29175,13.15875,80.29175,41,14,22,10,19,12,1.0,7,0.968,5.67,1796.4,32405.1,0.086,2.46,164,0.0683,-0.172,0.184,2
